date,address,latitude,longitude,°¢ 10,°¢‰¡Ë‰«· ß, ÿæ√√≥∫ÿ√’ 60-90,√“™°“√‰¡Ë‰«· ß,æ‘…≥ÿ‚≈°2 60-2,™—¬π“∑ 1-2,ÀÕ¡ ÿæ√√≥∫ÿ√’,ª∑ÿ¡∏“π’ 1, ÿæ√√≥∫ÿ√’ 1
2015-03-26,Udon Thani Rice research Center,17.374,102.584,237,136,0,73,9,43,0,15,0
2015-03-27,Udon Thani Rice research Center,17.374,102.584,237,136,0,73,9,43,0,15,0
2015-03-28,Udon Thani Rice research Center,17.374,102.584,237,136,0,73,9,43,0,15,0
2015-03-29,Udon Thani Rice research Center,17.374,102.584,237,136,0,73,9,43,0,15,0
2015-03-30,Udon Thani Rice research Center,17.374,102.584,237,136,0,73,9,43,0,15,0
2015-03-31,Udon Thani Rice research Center,17.374,102.584,237,136,0,73,9,43,0,15,0
2015-04-01,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-02,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-03,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-04,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-05,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-06,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-07,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-08,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-09,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-10,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-11,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-12,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-13,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-14,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-15,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-16,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-17,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-18,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-19,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-20,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-21,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-22,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-23,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-24,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-25,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-26,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-27,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-28,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-29,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-04-30,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-01,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-02,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-03,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-04,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-05,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-06,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-07,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-08,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-09,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-10,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-11,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-12,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-13,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-14,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-15,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-16,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-17,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-18,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-19,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-20,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-21,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-22,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-23,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-24,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-25,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-26,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-27,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-28,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-29,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-30,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-05-31,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-01,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-02,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-03,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-04,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-05,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-06,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-07,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-08,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-09,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-10,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-11,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-12,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-13,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-14,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-15,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-16,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-17,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-18,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-19,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-20,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-21,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-22,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-23,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-24,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-25,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-26,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-27,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-28,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-29,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-06-30,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-01,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-02,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-03,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-04,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-05,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-07-06,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
