date,address,latitude,longitude,bph
2014-08-04,Nakhon Ratchasima Rice research Center,15.238,102.481,6
2014-08-05,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-08-06,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-08-07,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-08-08,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-08-09,Nakhon Ratchasima Rice research Center,15.238,102.481,11
2014-08-10,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-08-11,Nakhon Ratchasima Rice research Center,15.238,102.481,8
2014-08-12,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-08-13,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-08-14,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-08-15,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-08-16,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-08-17,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-08-18,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-08-19,Nakhon Ratchasima Rice research Center,15.238,102.481,23
2014-08-20,Nakhon Ratchasima Rice research Center,15.238,102.481,31
2014-08-21,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-08-22,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-08-23,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-08-24,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-08-25,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-08-26,Nakhon Ratchasima Rice research Center,15.238,102.481,5
2014-08-27,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-08-28,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-08-29,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-08-30,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-08-31,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-09-01,Nakhon Ratchasima Rice research Center,15.238,102.481,26
2014-09-02,Nakhon Ratchasima Rice research Center,15.238,102.481,21
2014-09-03,Nakhon Ratchasima Rice research Center,15.238,102.481,31
2014-09-04,Nakhon Ratchasima Rice research Center,15.238,102.481,41
2014-09-05,Nakhon Ratchasima Rice research Center,15.238,102.481,45
2014-09-06,Nakhon Ratchasima Rice research Center,15.238,102.481,16
2014-09-07,Nakhon Ratchasima Rice research Center,15.238,102.481,18
2014-09-08,Nakhon Ratchasima Rice research Center,15.238,102.481,19
2014-09-09,Nakhon Ratchasima Rice research Center,15.238,102.481,17
2014-09-10,Nakhon Ratchasima Rice research Center,15.238,102.481,31
2014-09-11,Nakhon Ratchasima Rice research Center,15.238,102.481,32
2014-09-12,Nakhon Ratchasima Rice research Center,15.238,102.481,34
2014-09-13,Nakhon Ratchasima Rice research Center,15.238,102.481,42
2014-09-14,Nakhon Ratchasima Rice research Center,15.238,102.481,16
2014-09-15,Nakhon Ratchasima Rice research Center,15.238,102.481,18
2014-09-16,Nakhon Ratchasima Rice research Center,15.238,102.481,18
2014-09-17,Nakhon Ratchasima Rice research Center,15.238,102.481,19
2014-09-18,Nakhon Ratchasima Rice research Center,15.238,102.481,21
2014-09-19,Nakhon Ratchasima Rice research Center,15.238,102.481,22
2014-09-20,Nakhon Ratchasima Rice research Center,15.238,102.481,24
2014-09-21,Nakhon Ratchasima Rice research Center,15.238,102.481,18
2014-09-22,Nakhon Ratchasima Rice research Center,15.238,102.481,19
2014-09-23,Nakhon Ratchasima Rice research Center,15.238,102.481,20
2014-09-24,Nakhon Ratchasima Rice research Center,15.238,102.481,11
2014-09-25,Nakhon Ratchasima Rice research Center,15.238,102.481,11
2014-09-26,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-09-27,Nakhon Ratchasima Rice research Center,15.238,102.481,13
2014-09-28,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-09-29,Nakhon Ratchasima Rice research Center,15.238,102.481,28
2014-09-30,Nakhon Ratchasima Rice research Center,15.238,102.481,30
2014-10-01,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-10-02,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-10-03,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-10-04,Nakhon Ratchasima Rice research Center,15.238,102.481,6
2014-10-05,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-06,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-10-07,Nakhon Ratchasima Rice research Center,15.238,102.481,0
