date,address,latitude,longitude,bph
2014-06-26,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-27,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-28,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-29,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-30,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-01,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-02,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-03,Chai Nat Rice Seed Center 1,15.348,99.597,1
2014-07-04,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-05,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-06,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-07,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-08,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-09,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-10,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-11,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-12,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-13,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-14,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-15,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-16,Chai Nat Rice Seed Center 1,15.348,99.597,6
2014-07-17,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-18,Chai Nat Rice Seed Center 1,15.348,99.597,23
2014-07-19,Chai Nat Rice Seed Center 1,15.348,99.597,1
2014-07-20,Chai Nat Rice Seed Center 1,15.348,99.597,92
2014-07-21,Chai Nat Rice Seed Center 1,15.348,99.597,125
2014-07-22,Chai Nat Rice Seed Center 1,15.348,99.597,80
2014-07-23,Chai Nat Rice Seed Center 1,15.348,99.597,35
2014-07-24,Chai Nat Rice Seed Center 1,15.348,99.597,44
2014-07-25,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-07-26,Chai Nat Rice Seed Center 1,15.348,99.597,4
2014-07-27,Chai Nat Rice Seed Center 1,15.348,99.597,6
2014-07-28,Chai Nat Rice Seed Center 1,15.348,99.597,73
2014-07-29,Chai Nat Rice Seed Center 1,15.348,99.597,10
2014-07-30,Chai Nat Rice Seed Center 1,15.348,99.597,8
2014-07-31,Chai Nat Rice Seed Center 1,15.348,99.597,425
2014-08-01,Chai Nat Rice Seed Center 1,15.348,99.597,13
2014-08-02,Chai Nat Rice Seed Center 1,15.348,99.597,35
2014-08-03,Chai Nat Rice Seed Center 1,15.348,99.597,19
2014-08-04,Chai Nat Rice Seed Center 1,15.348,99.597,11
2014-08-05,Chai Nat Rice Seed Center 1,15.348,99.597,37
2014-08-06,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-07,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-08,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-09,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-10,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-11,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-12,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-13,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-14,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-15,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-16,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-17,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-18,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-19,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-20,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-21,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-22,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-23,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-24,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-25,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-26,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-27,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-28,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-29,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-30,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-08-31,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-01,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-02,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-03,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-04,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-05,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-06,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-07,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-08,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-09,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-10,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-11,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-12,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-13,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-14,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-15,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-16,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-17,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-18,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-19,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-20,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-21,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-22,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-23,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-24,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-25,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-26,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-27,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-28,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-09-29,Chai Nat Rice Seed Center 1,15.348,99.597,0
