date,address,latitude,longitude,bph
2014-07-05,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-06,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-07-07,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-08,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-09,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-10,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-11,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-12,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-07-13,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-14,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-07-15,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-16,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-17,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-18,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-07-19,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-20,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-07-21,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-07-22,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-07-23,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-24,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-25,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-26,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-27,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-07-28,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-07-29,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-07-30,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-31,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-08-01,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-08-02,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-08-03,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-08-04,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-08-05,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-08-06,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-08-07,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-08-08,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-08-09,Nakhon Sawan Rice Seed Center,15.628,100.119,19
2014-08-10,Nakhon Sawan Rice Seed Center,15.628,100.119,23
2014-08-11,Nakhon Sawan Rice Seed Center,15.628,100.119,26
2014-08-12,Nakhon Sawan Rice Seed Center,15.628,100.119,16
2014-08-13,Nakhon Sawan Rice Seed Center,15.628,100.119,21
2014-08-14,Nakhon Sawan Rice Seed Center,15.628,100.119,12
2014-08-15,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-08-16,Nakhon Sawan Rice Seed Center,15.628,100.119,15
2014-08-17,Nakhon Sawan Rice Seed Center,15.628,100.119,16
2014-08-18,Nakhon Sawan Rice Seed Center,15.628,100.119,15
2014-08-19,Nakhon Sawan Rice Seed Center,15.628,100.119,4
2014-08-20,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-08-21,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-08-22,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-08-23,Nakhon Sawan Rice Seed Center,15.628,100.119,112
2014-08-24,Nakhon Sawan Rice Seed Center,15.628,100.119,49
2014-08-25,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-08-26,Nakhon Sawan Rice Seed Center,15.628,100.119,16
2014-08-27,Nakhon Sawan Rice Seed Center,15.628,100.119,19
2014-08-28,Nakhon Sawan Rice Seed Center,15.628,100.119,8
2014-08-29,Nakhon Sawan Rice Seed Center,15.628,100.119,10
2014-08-30,Nakhon Sawan Rice Seed Center,15.628,100.119,13
2014-08-31,Nakhon Sawan Rice Seed Center,15.628,100.119,27
2014-09-01,Nakhon Sawan Rice Seed Center,15.628,100.119,6
