date,address,latitude,longitude,พันธุ์พื้นเมือง,กข-6,กข-15,ขาวดอกมะลิ-105,"สุพรรณบุรี-60,90",ราชการไวต่อแสง,ราชการไม่ไวต่อแสง,ชัยนาท-1,คลองหลวง-1,หอมสุพรรณบุรี,ปทุมธานี-1,สุพรรณบุรี-1
2015-06-05,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-06,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-07,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-08,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-09,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-10,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-11,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-12,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-13,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-14,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-15,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-16,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-17,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-18,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-19,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-20,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-21,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
