date,address,latitude,longitude,พันธุ์พื้นเมือง,กข-6,กข-15,ขาวดอกมะลิ-105,"สุพรรณบุรี-60,90",ราชการไวต่อแสง,ราชการไม่ไวต่อแสง,ชัยนาท-1,คลองหลวง-1,หอมสุพรรณบุรี,ปทุมธานี-1,สุพรรณบุรี-1
2015-04-11,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-21,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-22,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-23,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-24,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-25,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-26,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-28,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-02,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-03,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-04,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-05,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-06,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-07,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-08,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-09,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-10,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-11,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-12,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-13,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-14,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-15,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-16,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-17,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
2015-05-18,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,8615,0,0,909,5614,7786,179108,6406,0,0,5306,24155
