date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
03/13/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,31.0,30.0,24.0,70.37,18.4,185.0,0.0
03/14/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,35.0,32.7,22.6,56.01,24.0,181.75,0.0
03/15/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,33.0,30.6,24.6,70.96,18.4,162.0,0.0
03/16/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,35.0,32.8,24.4,61.63,20.6,192.0,0.0
03/17/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,34.1,32.1,24.6,65.31,18.5,178.67,0.0
03/18/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,30.0,29.5,25.0,76.67,18.4,160.0,0.0
03/19/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,34.0,32.0,24.9,66.57,18.4,159.88,0.0
03/20/2015,Pathum Thani Rice research Center,14.017,100.728,27.1,32.0,29.7,25.1,77.05,13.5,147.0,0.0
03/21/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,34.0,32.1,25.1,67.23,18.5,173.1,0.0
03/22/2015,Pathum Thani Rice research Center,14.017,100.728,27.0,31.8,29.5,24.1,73.07,12.9,219.6,0.0
03/23/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,30.0,29.0,24.5,76.71,14.6,160.0,0.0
03/24/2015,Pathum Thani Rice research Center,14.017,100.728,26.0,32.9,29.3,23.7,72.53,20.3,147.25,23.53
03/25/2015,Pathum Thani Rice research Center,14.017,100.728,26.0,30.0,28.2,21.3,66.64,18.2,118.25,0.0
03/26/2015,Pathum Thani Rice research Center,14.017,100.728,25.0,32.8,30.1,22.2,63.36,16.5,80.6,0.0
03/27/2015,Pathum Thani Rice research Center,14.017,100.728,26.0,33.4,30.0,21.8,62.4,14.9,144.0,0.0
03/28/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,29.0,28.5,23.5,74.28,9.3,55.0,0.0
03/29/2015,Pathum Thani Rice research Center,14.017,100.728,23.0,31.1,27.3,23.2,79.14,14.6,86.25,49.03
03/30/2015,Pathum Thani Rice research Center,14.017,100.728,27.1,32.0,30.1,24.7,73.55,11.2,165.5,0.0
03/31/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,36.0,33.9,23.2,54.65,18.3,204.1,0.0
04/01/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,36.0,34.1,24.0,56.73,14.9,206.2,0.0
04/02/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,35.2,33.3,21.4,51.58,16.4,240.0,0.0
04/03/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,29.0,28.5,18.0,52.92,18.3,265.0,0.0
04/04/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,36.0,33.2,22.7,56.09,18.6,145.13,0.0
04/05/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,34.0,30.9,25.7,74.91,13.1,143.75,0.0
