date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
04/17/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,36.6,33.2,19.6,45.11,9.4,169.33,0.0
04/18/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,31.0,31.0,22.5,60.66,13.0,230.0,0.0
04/19/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,40.0,36.4,19.8,38.72,13.0,198.5,0.0
04/20/2015,Ubon Ratchathani Rice research Center,15.334,104.683,32.0,37.0,34.4,19.3,41.71,11.2,212.75,0.0
04/21/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,42.0,38.0,18.2,32.85,13.0,192.4,0.0
04/22/2015,Ubon Ratchathani Rice research Center,15.334,104.683,26.0,32.2,30.2,22.6,64.96,18.4,117.5,0.0
04/23/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,29.0,28.0,22.0,70.06,13.0,20.0,0.0
04/24/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,36.0,32.6,19.2,46.4,7.6,172.13,0.0
04/25/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,33.0,30.9,19.7,52.15,13.0,111.25,0.0
04/26/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,36.0,33.8,20.8,47.48,11.2,161.7,0.0
04/27/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,36.8,33.1,21.4,50.95,9.4,131.0,0.0
04/28/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,32.0,31.0,21.0,55.42,7.6,150.0,0.0
04/29/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,37.0,34.3,21.9,49.86,8.0,240.0,0.0
04/30/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,35.0,31.7,21.7,57.34,9.4,130.0,0.0
05/01/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,36.7,31.8,23.3,63.39,16.6,94.75,8.83
05/02/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,35.0,31.9,24.7,66.9,12.5,155.33,5.0
05/03/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,30.0,29.0,23.5,72.55,9.4,130.0,0.0
05/04/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,38.0,35.3,21.2,45.14,9.4,219.0,0.0
05/05/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,36.0,33.5,23.8,57.24,16.6,204.0,0.0
05/06/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,35.2,32.7,21.9,54.22,11.2,198.44,0.0
05/07/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,37.0,34.8,22.6,49.79,11.2,180.67,0.0
05/08/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,31.0,29.5,23.5,70.34,9.4,150.0,0.0
05/09/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,37.0,33.6,22.7,54.03,27.7,235.0,0.0
05/10/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,32.0,29.7,23.4,69.9,7.6,185.0,0.0
05/11/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,37.0,34.7,21.8,47.94,9.4,160.9,0.0
05/12/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,36.1,33.1,24.5,61.19,9.4,167.33,0.0
05/13/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,32.0,31.0,24.0,66.5,9.4,160.0,0.0
05/14/2015,Ubon Ratchathani Rice research Center,15.334,104.683,25.0,33.0,29.2,23.5,73.25,9.6,141.71,10.0
05/15/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,34.0,31.8,23.6,62.47,9.4,228.0,0.0
05/16/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,37.0,35.0,20.0,42.12,13.0,236.2,0.0
05/17/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,36.3,34.1,21.4,48.36,11.2,222.67,0.0
05/18/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,31.0,30.0,24.0,70.42,9.4,160.0,0.0
05/19/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.1,35.5,32.6,24.5,63.09,11.2,155.0,0.0
05/20/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,36.0,32.9,23.0,56.71,13.0,233.0,0.0
05/21/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,37.1,34.6,21.5,47.32,16.6,207.3,3.41
05/22/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,36.0,33.9,22.2,51.18,24.1,239.0,0.0
05/23/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,32.0,31.5,23.5,62.71,11.2,185.0,0.0
05/24/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,36.0,33.8,22.3,51.98,11.2,184.63,0.0
05/25/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,35.0,32.2,23.1,59.14,11.2,189.0,0.0
05/26/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,37.0,33.7,23.2,55.35,13.7,191.2,0.0
05/27/2015,Ubon Ratchathani Rice research Center,15.334,104.683,29.0,35.0,32.6,22.7,56.67,11.2,210.5,0.0
05/28/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,32.0,31.5,23.0,60.77,11.2,200.0,0.0
05/29/2015,Ubon Ratchathani Rice research Center,15.334,104.683,32.0,38.1,35.7,20.5,41.72,11.2,201.5,0.0
05/30/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,36.0,33.5,23.4,56.03,9.4,199.25,0.0
05/31/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,39.0,36.3,20.5,41.0,13.0,208.2,0.0
06/01/2015,Ubon Ratchathani Rice research Center,15.334,104.683,31.0,39.0,36.3,22.6,46.25,11.2,204.1,0.0
06/02/2015,Ubon Ratchathani Rice research Center,15.334,104.683,25.0,30.7,28.2,24.7,82.1,9.4,163.83,0.2
