date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
03/22/2015,Samoeng Rice research Center,18.849,98.768,27.0,33.7,30.3,17.5,46.86,11.2,197.33,0.0
03/23/2015,Samoeng Rice research Center,18.849,98.768,26.0,29.0,27.5,19.5,61.85,13.0,190.0,0.0
03/24/2015,Samoeng Rice research Center,18.849,98.768,25.0,34.0,30.4,17.9,48.12,16.6,194.13,0.0
03/25/2015,Samoeng Rice research Center,18.849,98.768,22.0,26.0,24.3,19.2,73.56,5.4,80.0,0.0
03/26/2015,Samoeng Rice research Center,18.849,98.768,22.0,29.2,26.7,17.4,57.83,13.0,132.2,2.0
03/27/2015,Samoeng Rice research Center,18.849,98.768,23.0,29.6,26.7,17.5,58.15,8.3,263.6,3.0
03/28/2015,Samoeng Rice research Center,18.849,98.768,23.0,25.0,24.0,17.5,67.06,3.6,165.0,0.0
03/29/2015,Samoeng Rice research Center,18.849,98.768,23.0,32.4,28.7,17.3,52.01,24.1,195.88,0.0
03/30/2015,Samoeng Rice research Center,18.849,98.768,23.0,29.0,26.1,18.4,63.55,7.6,57.5,0.0
03/31/2015,Samoeng Rice research Center,18.849,98.768,24.0,39.0,33.2,12.6,32.64,25.9,193.6,0.0
04/01/2015,Samoeng Rice research Center,18.849,98.768,25.0,37.8,33.3,10.3,27.43,18.4,176.5,0.0
04/02/2015,Samoeng Rice research Center,18.849,98.768,26.0,34.0,30.3,14.2,38.05,9.4,175.17,0.0
04/03/2015,Samoeng Rice research Center,18.849,98.768,26.0,29.0,27.5,16.0,49.73,7.6,90.0,0.0
04/04/2015,Samoeng Rice research Center,18.849,98.768,26.0,37.0,32.7,12.9,31.73,11.2,116.25,0.0
04/05/2015,Samoeng Rice research Center,18.849,98.768,26.0,32.0,29.4,16.2,45.13,7.6,84.75,0.0
04/06/2015,Samoeng Rice research Center,18.849,98.768,27.0,38.0,33.8,17.6,39.9,49.6,151.1,0.0
04/07/2015,Samoeng Rice research Center,18.849,98.768,27.0,37.4,32.7,16.5,39.8,7.6,130.5,0.0
04/08/2015,Samoeng Rice research Center,18.849,98.768,26.0,28.0,27.0,19.5,63.6,5.4,30.0,0.0
04/09/2015,Samoeng Rice research Center,18.849,98.768,26.0,36.0,31.3,19.8,52.19,16.6,190.5,0.0
04/10/2015,Samoeng Rice research Center,18.849,98.768,25.0,29.0,27.5,19.9,63.51,11.2,158.0,0.0
04/11/2015,Samoeng Rice research Center,18.849,98.768,28.0,35.0,32.1,18.2,44.05,11.2,183.1,0.0
04/12/2015,Samoeng Rice research Center,18.849,98.768,25.0,32.2,28.6,19.4,58.08,11.2,192.17,0.0
04/13/2015,Samoeng Rice research Center,18.849,98.768,26.0,26.0,26.0,17.5,59.51,20.5,15.0,0.0
04/14/2015,Samoeng Rice research Center,18.849,98.768,25.0,33.0,30.2,15.5,42.68,13.0,181.63,0.0
04/15/2015,Samoeng Rice research Center,18.849,98.768,25.0,30.0,27.8,13.3,41.49,7.6,121.0,0.0
04/16/2015,Samoeng Rice research Center,18.849,98.768,27.0,37.2,33.2,17.5,39.91,9.4,136.5,0.0
04/17/2015,Samoeng Rice research Center,18.849,98.768,27.0,35.0,30.9,20.4,54.18,9.4,143.33,0.0
04/18/2015,Samoeng Rice research Center,18.849,98.768,27.0,30.0,28.5,18.0,53.63,5.4,105.0,0.0
